PROVINCIA,aab,SUPERFICIE,DESEMPLEO,PRECIPIT,VE TO,VE MO,POP,MOTOR,CONDUCTORES_MASC,CONDUCTORES_FEM,CONDUCTORES_TOT,ING_CIVIL_ÍNDICE,PIB_CAP,IPC,MUERTOS,HG,HL,ACC,COD_PENAL,DPS_MOD,VELOCIDAD_MOD,ITV_MOD,INFRACCIONES,VEL_MOTORWA,VEL_RURAL,PTW_VKM,LIGEROS_VKM,PESADOS_VKM,EDAD_MEDIANA,GAS_PRECIO_CORR,GAS_PRECIO_CTE,RCE_MOTORWA,RCE_RURAL,RCE_TOTAL,RCE_PROP_MOTORWA,INV_CONS,INV_MAINT,INV_CONS_KM,INV_MAINT_KM,MAINT_T2_200,STOCK_T10_150,STOCK_T10_175,STOCK_T10_200,STOCK_T10_225,STOCK_T10_250,STOCK_T5_200,STO9_200,STO8_200,STO9_100,STO9_300,CAP10_200,CAP9_200,CAP8_200,CAP9_100,CAP9_300
4,2015,12647,30.9425,263,645027,86063,915392,704.64566,343667,244206,587873,100.0004344,17097,100,2,12,51,57,0,0,0,0,95895,16.34,13.82,29.586047,1798.403777,149.448848,40.96,123.79,123.79,187.26,183.16,370.42,50.55342584,411335.4025,8831,1110.456786,23.84050537,26141.40277,2184571.169,2161983.996,2139735.961,2117821.935,2096236.861,1336156.052,2020375.082,1904465.701,2098668.475,1946308.174,2323133.899,2194822.055,2068218.945,2282190.575,2112132.097
4,2016,12647,29.9375,330.3,659051,89267,912938,721.9011587,345735,248692,594427,98.65718947,17296,99.66,3,12,62,66,0,0,0,0,85507,19.7,10.38,1,0,0,41.43,116.56,116.957656,187.822,196.657,384.479,48.85104258,108839.1559,10586.15196,283.0821862,27.53375857,27338.20654,2136933.187,2112690.157,2088806.736,2065277.311,2042096.35,1270462.081,1975215.543,1630100.514,2060791.833,1894239.82,2270350.922,2146279.874,1787130.404,2241465.173,2056216.904
4,2017,12647,25.7725,251,675078,91699,912075,740.1562372,346373,252005,598378,102.0179326,17783,101.69,1,8,60,52,0,0,0,0,82423,19.84,8.18,1,0,0,41.92,123.09,121.0443505,191.842,194.577,386.419,49.64610953,56545.35686,7838.817941,146.3317199,20.28579842,26694.53926,2043695.821,2017780.158,1992256.589,1967118.776,1942360.483,1229229.384,1654043.861,1586233.523,1722376.427,1588714.405,2167738.451,1815771.97,1728103.251,1893858.426,1741257.965
4,2018,12647,23.9975,517.4,691130,94663,914678,755.5992382,347927,256846,604773,104.9998703,18181,103.46,2,8,69,66,0,0,0,1,86483,19.78,8.07,1,0,0,42.37,129.77,125.4301179,192,191,383,50.1305483,42759.51317,7994.295592,111.6436375,20.87283444,25843.27752,1705267.852,1684359.649,1663722.497,1643352.764,1623246.867,1104541.265,1597268.365,1460282.475,1674357.011,1523836.338,1830210.34,1744294.995,1587107.736,1830577.721,1662233.763
5,2006,10128,14.0875,628.9,276564,15130,497671,555.7165276,159357,82473,241830,84.31248223,17691,86.29,4,27,29,49,0,0,0,0,0,19.68,12,1,0,0,36.47,101.85,118.0322169,136,320,456,29.8245614,18937.8839,14502.00454,41.53044716,31.80264153,38781.68242,458464.1795,452909.9341,447422.9157,442002.3378,436647.4229,372386.9489,425969.771,415266.5609,446031.9994,406769.6369,604407.1393,575691.4238,546178.4783,603169.0476,549472.8565
5,2007,10128,14.025,396.4,295131,17455,507915,581.0637607,162795,88346,251141,89.65744102,18207,88.75,8,42,39,77,0,0,0,0,43553,20.6,12.45,6.6,1505,210.2,36.81,102.79,115.8197183,136,316,452,30.08849558,6848.288252,15390.80287,15.1510802,34.05044882,40330.75659,436200.9348,430210.6723,424298.6639,418463.9854,412705.7227,132311.6197,413809.518,394071.1437,436809.9918,391948.1775,586416.6864,557493.9998,525946.6887,587363.1943,529124.4738
5,2008,10128,17.705,491,306351,19430,513403,596.7066807,169396,97193,266589,94.10446017,18506,92.41,7,10,30,41,1,0,0,0,53848,18.92,9.54,7.7,1483.5,187.7,37.06,110.98,120.0952278,148,311,459,32.24400871,31652.05979,10606.29856,68.95873593,23.10740426,39617.01052,450438.7701,443762.5233,437185.3874,430706.0429,424323.1856,116218.2595,417841.7806,408499.4443,442683.3613,394383.81,588602.4782,557686.1133,541725.9597,589527.9515,527606.4762
5,2009,10128,22.505,472.5,310414,20442,518081,599.161135,170466,100648,271114,94.4134719,16915,92.19,4,17,20,31,1,0,0,0,54362,15.71,12.23,7.7,1327.2,147.6,37.4,99.07,107.4628485,148,308,456,32.45614035,8528.443914,31044.29845,18.70272788,68.07960187,56219.79811,432162.4395,425029.602,418013.3889,411112.082,404323.9845,106144.3527,408857.8994,396612.1758,436651.1615,382817.7319,586105.1334,570464.1829,529589.4033,605893.1319,537234.7618
5,2010,10128,27.305,854.4,314382,21209,521968,602.3012905,170230,102482,272712,95.59459269,17217,94.08,0,12,20,28,0,1,0,0,60425,17.08,12.3,8.4,1433,161.2,37.78,116.01,123.309949,148,309,457,32.38512035,1051.314695,17267.7131,2.300469791,37.7849302,57877.41471,417242.3415,409415.5068,401732.0561,394189.584,386785.7207,92785.19227,389731.247,164338.4659,420052.795,361553.5507,577373.927,537316.643,298121.8732,573815.5765,503284.2675
5,2011,10128,31.24,529.7,316549,21984,522862,605.4159606,172102,105339,277441,99.38407475,17742,96.94,1,7,17,21,0,1,1,0,69085,13.36,12.31,7.7,1399.6,153.9,38.23,132.72,136.9094285,148,308,456,32.45614035,1467.035844,18583.46022,3.217183869,40.75320224,65320.76329,400012.8066,391622.7142,383403.6579,375352.4061,367465.7823,63913.69738,162518.7324,120071.7378,172831.461,152821.0314,546620.8062,312209.9318,256541.1,328668.7949,296675.8544
5,2012,10128,34.78,335.5,316938,22274,520668,608.7141902,172946,107110,280056,100.806487,17230,99.31,1,7,14,19,0,1,0,0,67940,15.4,15.24,6.7096,1272.193667,132.277069,38.71,137.59,138.5459672,147.86,304.81,452.67,32.66397155,1611.999434,11194.71607,3.561091819,24.73041303,45990.41875,166694.0087,163761.679,160880.3572,158049.1961,155267.3616,47471.4427,119282.3025,103961.5928,126672.0825,112305.3451,318772.4487,264216.9935,237220.0937,277803.7804,251344.9331
5,2013,10128,34.8275,404.2,314233,22516,519229,605.1915436,173212,107911,281123,101.3001168,16022,100.83,3,3,10,13,0,1,0,0,60357,16.64,11.14,8.252114,1296.085469,123.192933,39.14,137.83,136.6954279,147.86,304.81,452.67,32.66397155,953.6020594,7234.937364,2.10661643,15.98280726,36053.31431,122033.9469,119924.7082,117850.2585,115810.0641,113803.5987,41409.11194,102835.963,91270.98341,109740.2982,96339.09257,267121.193,240664.2313,217524.7509,253930.2308,228115.2011
5,2014,10128,31.9525,554.3,315377,23279,520017,606.4744037,170016,109163,279179,101.784194,15959,100.63,2,4,15,15,0,0,0,0,63664,16.72,11.78,7.902707,1311.943445,127.348232,39.63,133.59,132.753652,148,302,450,32.88888889,111.0192021,6212.162962,0.246709338,13.80480658,24053.80689,104753.2693,102804.8353,100890.263,99009.01403,97160.55782,12653.2129,89556.58295,62748.77414,96209.16075,83331.07195,242174.1288,219497.438,183376.3878,232614.2756,207128.772
5,2015,10128,29.7625,366,318053,24023,519596,612.1159516,170375,110782,281157,100.0004344,16932,100,0,3,12,11,0,0,0,0,57411,16.34,13.82,8.65334,1368.074081,134.811376,40.14,118.33,118.33,147.86,299.16,447.02,33.07681983,3897,7702,8.71773075,17.22965415,20738.35355,95332.46367,93480.06201,91662.45129,89879.03578,88129.22892,8742.291576,65390.79866,49601.38033,70065.12842,61017.46146,226706.4893,191307.86,163427.4279,202705.9418,180565.9563
5,2016,10128,29.035,602.9,325194,25019,518930,626.6625556,170553,112508,283061,98.65718947,17780,99.66,0,6,14,15,0,0,0,0,55422,19.7,10.38,1,0,0,40.66,113.46,113.8470801,148.2,315.58,463.78,31.95480616,22746.44161,6623.947058,49.04575793,14.28251985,20138.06837,89420.32713,88112.62645,86829.4243,85570.30494,84334.85887,30382.58824,71355.79434,65646.04934,74983.836,67968.12672,216852.0915,189529.268,170987.4756,199806.8354,179859.9857
5,2017,10128,24.0325,532,333462,25935,519932,641.3569467,170159,113218,283377,102.0179326,19215,101.69,1,1,17,17,0,0,0,0,58140,19.84,8.18,1,0,0,41.18,119.81,117.8188612,148.2,315.58,463.78,31.95480616,17518.48871,6969.362956,37.77327335,15.0273038,20857.83187,89560.25776,88493.99265,87447.16717,86419.44297,85410.48688,45993.86267,81851.61706,55461.78304,85559.01722,78397.47865,210226.5343,192055.5777,156822.766,202183.9833,182552.3955
5,2018,10128,22.9175,639.3,342789,27189,521870,656.8474908,171079,114760,285839,104.9998703,20273,103.46,1,4,7,10,0,0,0,1,60825,19.78,8.07,1,0,0,41.68,125.28,121.0902764,148,316,464,31.89655172,15211.44737,7093.342098,32.78329174,15.28737521,20284.95655,97628.9346,96517.30059,95426.03209,94354.74362,93303.05628,58857.45536,69563.99475,62453.42372,71289.3189,67916.0091,210519.2556,175991.1001,142997.4148,184249.2311,168218.2801
6,2006,13496,13.6375,463,382246,20912,664742,575.029109,225472,108663,334135,84.31248223,15264,86.29,0,7,12,17,0,0,0,0,0,19.68,12,1,0,0,38.07,102.19,118.4262371,168,274,442,38.00904977,15105.71112,20071.76109,34.17581701,45.41122418,75080.84058,365905.9572,358591.9926,351424.8772,344401.9225,337520.484,56028.08581,212791.3758,146429.8503,227538.0628,199052.3547,564213.8221,415404.5614,320365.8983,439515.3617,392813.8862
6,2007,13496,13.0525,364.5,402807,24231,667438,603.5122363,228803,115527,344330,89.65744102,16433,88.75,1,12,14,20,0,0,0,0,70026,20.6,12.45,6.9,1561.8,432.3,38.49,106.3,119.7746479,168,264,432,38.88888889,12384.91739,16386.81612,28.66879025,37.93244473,62647.97716,229119.0923,224979.2957,220920.4657,216941.1291,213039.8363,62774.02868,155886.1707,91695.87384,165663.9891,146770.9831,435868.2037,342730.3138,259799.924,360801.6939,325742.443
6,2008,13496,16.4825,643.1,415619,26918,669782,620.5287691,242172,124227,366399,94.10446017,16637,92.41,5,9,13,20,1,0,0,0,59958,18.92,9.54,6.2,1565.4,391.7,38.82,111.44,120.5930094,184,249,433,42.49422633,45855.56937,41067.12894,105.9020078,94.84325391,76403.12809,204134.7219,201352.6879,198624.0167,195947.719,193322.8223,100269.9457,135717.5257,115674.5422,140234.4812,131449.0894,422798.4059,341526.6238,308587.5835,354160.2021,329543.5013
6,2009,13496,23.5775,663.2,421685,28647,670761,628.6665444,242503,128541,371044,94.4134719,16248,92.19,4,9,13,22,1,0,0,0,78583,15.71,12.23,9.8,1426.7,343,39.22,99.24,107.6472502,182,249,431,42.22737819,87450.56055,53999.7089,202.9015326,125.2893478,109983.3935,223325.417,221879.0517,220453.7358,219049.1258,217664.8838,182446.5988,200811.6119,197016.6793,204541.691,197228.7778,476146.3608,443866.1013,423979.7628,456339.2653,431973.9026
6,2010,13496,25.05,938.7,427303,30134,670600,637.1950492,241615,131387,373002,95.59459269,16274,94.08,1,7,6,11,0,1,0,0,47724,17.08,12.3,11,1449,331.2,39.62,116.13,123.4375,179,243,422,42.41706161,75769.94975,37596.26878,179.549644,89.09068432,129956.8541,275387.902,273969.7355,272565.3294,271174.51,269797.1053,241000.9143,268846.2955,264593.6015,274149.7882,263725.3636,548354.9978,528866.3861,509242.3402,543571.0011,514792.0524
6,2011,13496,28.075,375.7,430841,31155,670242,642.814088,243683,135669,379352,99.38407475,16230,96.94,2,5,14,16,0,1,1,0,55365,13.36,12.31,8.2,1338.8,302.3,40.05,132.78,136.9713225,179,243,422,42.41706161,85341.01982,21768.07507,202.2299048,51.58311628,110473.7389,352743.6045,350768.0437,348810.3894,346870.4289,344947.9521,311819.8039,344642.7493,337956.3596,352136.332,337393.2461,625398.1533,606166.5883,580850.9468,623957.8097,589100.5236
6,2012,13496,35.8125,555.8,430133,31923,664916,646.8982548,244561,138264,382825,100.806487,14568,99.31,1,2,8,9,0,1,0,0,67053,15.4,15.24,5.795417,1289.255263,262.665274,40.43,141.71,142.6945927,193.708,258.23,451.938,42.86163146,116802.7176,17823.25774,258.448543,39.4373957,75263.42784,459935.7226,457231.95,454552.6119,451897.434,449266.145,409004.8463,447999.9501,444923.656,458164.832,438160.2614,728669.2319,703859.9032,690212.3645,724883.8485,683662.5808
6,2013,13496,39.3575,756.6,426864,32470,659033,647.7126335,245097,139941,385038,101.3001168,15652,100.83,0,2,16,13,0,1,0,0,68913,16.64,11.14,5.826602,1272.725906,263.846969,40.94,145.13,143.9353367,193.71,258.23,451.94,42.86188432,58353.90614,20383.98439,129.1187019,45.10329777,58756.83627,504599.2519,500980.174,497393.8572,493839.9564,490318.1308,448207.5708,494379.089,481610.2174,508600.1751,480648.4726,768520.5957,755146.0077,718177.6384,781569.1554,729819.7677
6,2014,13496,33.2825,451.5,428264,33508,654170,654.6677469,239613,142078,381691,101.784194,14987,100.63,1,0,7,7,0,0,0,0,63456,16.72,11.78,7.734689,1261.771227,280.107048,41.51,140.45,139.5707046,192,258,450,42.66666667,35162.90018,9464.141359,78.13977819,21.03142524,46557.9028,529068.5829,524337.4766,519654.4074,515018.8415,510430.2513,433785.5128,507140.9132,498009.363,524826.4353,490098.2463,784670.1291,748441.1272,716225.394,778280.2112,719854.8361
6,2015,13496,34.0625,278,429778,34537,648250,662.9818743,239727,144283,384010,100.0004344,16960,100,0,1,9,7,0,0,0,0,67896,16.34,13.82,9.197327,1323.959204,305.220228,42.04,125.2,125.2,202.918,257.23,460.148,44.09842051,32326.14746,11269,70.25163091,24.48994671,40120.63714,540489.4065,534875.9498,529324.2424,523833.6059,518403.3692,379968.5373,520375.3232,507780.9704,541999.1521,499644.8725,777067.4521,745496.0336,716166.8949,779147.5373,713360.5182
6,2016,13496,32.0925,460.8,438087,35825,643484,680.8048063,239568,146916,386484,98.65718947,16928,99.66,1,0,9,9,0,0,0,0,97995,19.7,10.38,1,0,0,42.53,117.37,117.7704194,201.97,258.31,460.28,43.87981229,19037.02781,8791.047106,41.35966763,19.09934628,28924.02847,542144.2118,535533.4493,529004.8446,522557.417,516190.1969,324285.9617,516662.3788,506336.4817,541954.854,492553.2383,758414.1878,729671.6319,705683.2635,767370.2615,693847.0608
6,2017,13496,26.755,379,448865,37053,638099,703.4410021,239435,148517,387952,102.0179326,17421,101.69,2,1,14,15,0,0,0,0,119765,19.84,8.18,1,0,0,43.03,123.03,120.9853476,201.97,253.06,455.03,44.38608443,33588.38511,9549.301535,73.81575963,20.9860922,28987.2753,554808.3966,547310.6022,539917.5163,532627.7652,525439.9913,275789.9353,529798.1371,491566.1588,558922.9933,502232.0894,758215.8859,734707.2848,662235.6796,776813.6055,694952.3652
6,2018,13496,23.0125,728.4,458731,38360,633564,724.0483992,239988,151097,391085,104.9998703,18628,103.46,1,3,10,12,0,0,0,1,52996,19.78,8.07,1,0,0,43.52,129.65,125.3141311,202,253,455,44.3956044,35076.26832,14792.39923,77.0906996,32.51076754,32593.63637,571074.5639,562610.0836,554278.4427,546077.6776,538005.8511,201881.6075,516811.1039,443899.3948,546939.0767,488426.3918,769881.8067,698859.6336,580925.788,740302.8067,659873.5669
7,2006,7306,11.02,556.5,974889,85362,1517523,642.4212351,447285,303362,750647,84.31248223,17695,86.29,8,61,121,156,0,0,0,0,0,19.68,12,1,0,0,37.11,102.05,118.2639935,329,57,386,85.23316062,44947.08138,17473.79464,116.443216,45.26889803,68115.254,1627296.49,1601412.874,1575937.192,1550863.44,1526185.694,610033.2156,1508893.055,1292272.741,1606103.725,1417486.277,1767251.796,1688579.385,1448256.209,1793214.381,1590121.199
7,2007,7306,10.835,392.7,1031420,98667,1563261,659.7874571,460219,318612,778831,89.65744102,18193,88.75,10,49,109,132,0,0,0,0,157048,20.6,12.45,70.8,4952.3,414.2,37.39,103.45,116.5633803,336,36,372,90.32258065,105040.5902,30972.27591,282.367178,83.2588062,68465.62983,1638441.429,1610858.073,1583755.784,1557126.725,1530963.174,554213.5917,1371467.877,993906.2405,1460111.099,1288408.307,1790820.664,1555303.951,1170478.398,1650611.977,1465872.007
7,2008,7306,18.1775,437.9,1057274,107833,1593068,663.6716072,470754,331480,802234,94.10446017,18350,92.41,6,48,78,110,1,0,0,0,157985,18.92,9.54,26,4887.4,424.5,37.66,113.4,122.713992,329,49,378,87.03703704,253937.5837,26237.77869,671.7925495,69.41211294,73372.44145,1647781.948,1622650.538,1597976.103,1573750.829,1549967.024,520875.85,1227965.699,1011180.598,1289899.275,1169752.043,1804373.234,1427244.192,1195496.373,1496853.614,1361704.902
7,2009,7306,26.1425,597.8,1044361,111909,1609557,648.8499631,472709,336911,809620,94.4134719,17642,92.19,9,34,70,96,1,0,0,0,156190,15.71,12.23,176.5,4557.1,357.7,38.04,99.49,107.9184293,334,46,380,87.89473684,307996.2638,45097.11288,810.5164836,118.6766128,100555.9098,1547573.54,1529334.15,1511402.649,1493773.991,1476443.207,758716.4465,1298953.249,1231894.461,1349845.618,1250916.023,1751792.685,1524679.822,1455486.965,1583597.182,1468973.348
7,2010,7306,29.1225,1207,1055068,115679,1625827,648.9423536,473282,340294,813576,95.59459269,17461,94.08,4,20,59,72,0,1,0,0,157670,17.08,12.3,178.2,4940.7,368.4,38.52,117.03,124.3941327,345,47,392,88.01020408,389150.8791,25585.98695,992.7318345,65.27037486,94979.92022,1693322.999,1677603.819,1662125.063,1646882.95,1631873.748,1099449.518,1596407.451,1456490.272,1652758.096,1543227.996,1908923.091,1841114.091,1687811.763,1907443.266,1778442.07
7,2011,7308,30.64,454.2,1062490,119961,1641098,647.4262963,478231,347202,825433,99.38407475,17020,96.94,2,27,67,74,0,1,1,0,194265,13.36,12.31,47.5,5065,349.9,39.01,133.02,137.2188983,383,46,429,89.27738928,259601.5331,16884.59649,605.1317788,39.35803378,85270.1309,1859413.326,1841613.561,1824080.835,1806810.715,1789798.837,1313287.726,1686961.999,1427013.189,1744061.219,1632780.269,2080777.939,1930541.657,1655822.889,1998565.008,1865983.766
7,2012,7306,34.2875,495.8,1062676,122836,1652999,642.8775819,482120,351949,834069,100.806487,16111,99.31,4,16,55,67,0,1,0,0,194806,15.4,15.24,69.973705,4528.782729,326.889285,39.5,141.3,142.281744,383.413,45.84,429.253,89.3209832,48519.4789,16312.82915,113.0323583,38.00283085,57432.51557,1737928.249,1719709.11,1701742.238,1684023.531,1666548.951,1295725.421,1446992.405,1390767.335,1493168.662,1402399.651,1956763.132,1687538.739,1603181.648,1745418.986,1631856.301
7,2013,7306,35.735,354.5,1060362,125289,1621968,653.7502589,484153,353989,838142,101.3001168,15840,100.83,1,14,85,85,0,1,0,0,173203,16.64,11.14,29.002625,4118.747979,280.041103,40,145.12,143.925419,368.56,33.32,401.88,91.70896785,37083.92384,16037.31896,92.27611187,39.90574042,48239.858,1484914.215,1469947.622,1455136.48,1440479.032,1425973.54,1213845.43,1400035.912,1368747.417,1454332.495,1347682.25,1706909.207,1624239.257,1567031.372,1689582.295,1561410.614
7,2014,7306,32.6275,373.1,1069122,129792,1628973,656.3165872,477716,356901,834617,101.784194,16191,100.63,3,7,69,67,0,0,0,0,301783,16.72,11.78,32.072269,4299.804174,291.984108,40.54,136.55,135.6951207,371,31,402,92.28855721,18875.44209,13737.67944,46.95383604,34.17333195,45121.09314,1424408.351,1407565.682,1390910.636,1374441.225,1358155.48,983495.2896,1360247.91,1337871.697,1424725.385,1298453.517,1624367.594,1568303.866,1528244.773,1643245.111,1496582.811
7,2015,7306,29.5675,322,1089821,135930,1629298,668.8899146,478740,360276,839016,100.0004344,16832,100,1,10,65,61,0,0,0,0,324428,16.34,13.82,29.848332,4450.026013,317.43523,41.09,121.31,121.31,370.501,31.37,401.871,92.19401251,4731.64974,13937.44714,11.77405123,34.68139561,42802.61412,1375994.267,1356761.398,1337774.602,1319031.027,1300527.852,695720.89,1315845.912,1278371.384,1390937.876,1244440.492,1555606.886,1516348.974,1464305.709,1602028.896,1434923.394
7,2016,7306,26.0575,570.3,1121864,143237,1630615,688.0005397,481601,366050,847651,98.65718947,17255,99.66,2,17,56,63,0,0,0,0,226509,19.7,10.38,1,0,0,41.56,113.85,114.2384106,364.311,37.56,401.871,90.65371724,8219.703801,15178.74698,20.45358784,37.77019736,42031.11251,1340846.62,1319136.872,1297748.698,1276677.823,1255920.02,345299.8347,1261023.66,1173446.303,1344598.866,1182181.918,1509420.446,1458418.045,1345017.623,1552954.736,1369243.483
7,2017,7306,22.4375,344,1158654,150343,1641121,706.0137552,482922,370054,852976,102.0179326,18086,101.69,7,18,69,79,0,0,0,0,282171,19.84,8.18,1,0,0,42.01,120.03,118.035205,364.311,37.56,401.871,90.65371724,8403.663903,17599.12166,20.91134693,43.79296256,45859.81793,1291074.846,1267442.184,1244206.851,1221362.853,1198904.277,116831.4618,1158381.041,946661.1487,1244559.715,1077660.659,1455252.47,1344120.056,1110524.474,1440420.376,1253869.795
7,2018,7306,19.19,605.8,1193142,158548,1661785,717.9881874,486656,376028,862684,104.9998703,18801,103.46,4,21,89,92,0,0,0,1,210598,19.78,8.07,1,0,0,42.41,127.7,123.4293447,365,38,403,90.5707196,13302.1373,18534.09491,33.00778487,45.99030996,50358.90274,1196058.867,1172064.243,1148515.557,1125405.367,1102726.339,84816.35911,941030.063,684238.8673,1015759.656,871373.2758,1349073.887,1120150.217,825759.4044,1204466.829,1041481.861
8,2006,14036,12.845,690.3,1087742,77080,1849268,588.2013856,620124,365174,985298,84.31248223,18483,86.29,10,45,67,102,0,0,0,0,0,19.68,12,1,0,0,36.3,102.13,118.3567041,285,150,435,65.51724138,18104.08091,31033.8808,41.61857681,71.34225471,66735.01861,429174.7855,423856.7156,418614.6358,413447.4235,408353.9716,254549.4356,388087.3577,365139.1559,406254.1598,370832.535,692823.3379,647315.7864,580023.2274,678761.3896,617540.8981
8,2007,14036,12.9425,377.5,1147141,89607,1875462,611.6578208,629724,383732,1013456,89.65744102,19689,88.75,2,32,88,101,0,0,0,0,255776,20.6,12.45,32.8,3929.2,511.4,36.62,103.7,116.8450704,278,143,421,66.03325416,34380.86081,39124.5072,81.66475252,92.93232114,87761.28464,425478.7976,420053.0609,414706.4714,409437.8585,404246.0682,260696.3992,392217.2336,325097.0218,411680.1276,373791.4445,707874.8387,641928.1309,550419.4349,672485.6235,613001.8506
8,2008,14036,15.9575,487.3,1167920,98776,1900224,614.6222761,652332,404341,1056673,94.10446017,19819,92.41,5,42,85,112,1,0,0,0,340887,18.92,9.54,41.5,3826.9,488.2,36.9,111.21,120.3441186,295,149,444,66.44144144,156772.2284,30339.20956,353.0906044,68.33155306,98486.16574,552560.4413,546808.5045,541145.1173,535568.9077,530078.5242,357921.1905,475367.3097,450309.6318,491528.9827,459984.1767,816201.0062,726522.4842,679081.7605,753610.98,700786.6196
8,2009,14036,23.5175,597.4,1176625,103598,1917097,613.7535033,654942,414672,1069614,94.4134719,19004,92.19,6,28,78,98,1,0,0,0,347489,15.71,12.23,78.3,3812.3,426.4,37.21,99.2,107.6038616,295,144,439,67.19817768,99518.68489,25568.07799,226.694043,58.24163551,92875.68007,575616.9713,570463.6494,565378.6484,560361.0336,555409.882,384595.6677,540822.124,525754.7398,558951.8373,523540.5946,837078.7973,790586.8882,754616.5407,819701.7768,762889.9301
8,2010,14036,25.2675,908.6,1186798,107658,1928962,615.2521408,653111,419894,1073005,95.59459269,18751,94.08,9,27,87,104,0,1,0,0,260222,17.08,12.3,78.4,3749.6,409.7,37.6,116.26,123.5756803,295,145,440,67.04545455,68764.54183,22940.19116,156.2830496,52.1367981,77134.68445,610296.2687,604495.6992,598770.2234,593118.8147,587540.4594,388919.6913,584004.1868,562222.2665,605782.9821,563272.2829,866479.8834,831228.9429,783602.4662,864191.771,799893.3046
8,2011,14036,27.1325,396.2,1190857,111377,1938974,614.1686273,657619,429722,1087341,99.38407475,18544,96.94,2,20,78,87,0,1,1,0,221011,13.36,12.31,54,3526.5,396.8,38,132.76,136.9506911,299,147,446,67.04035874,54432.41144,32128.86667,122.0457656,72.03781765,79165.83611,640270.3502,633467.4348,626756.5145,620136.263,613605.3718,413028.6411,605410.2327,554271.9685,630530.3,581541.0906,901165.6421,854491.695,779161.9711,890449.7853,820333.637
8,2012,14036,31.4975,463.7,1185313,113105,1942155,610.3081371,659183,435590,1094773,100.806487,18046,99.31,1,29,55,76,0,1,0,0,219045,15.4,15.24,41.461686,3333.810892,366.7363,38.43,143.14,144.1345282,300.437,144.28,444.717,67.55689573,88176.84564,14863.61189,198.2763097,33.42263033,68381.66083,696719.3256,689044.6762,681478.8736,674020.2787,666667.2761,476907.5518,631363.3748,569540.4405,656931.1937,607041.4894,940442.3186,866619.1892,784452.6562,902874.1589,832137.2728
8,2013,14036,34.01,404.7,1173840,114932,1941355,604.6498451,659100,439375,1098475,101.3001168,17491,100.83,3,19,81,80,0,1,0,0,243607,16.64,11.14,41.422211,3294.191198,351.89369,38.89,144.45,143.2609342,305.35,144.28,449.63,67.91139381,71603.89186,8998.100282,159.2506992,20.01223291,54421.00349,705931.4838,698081.2071,690339.9991,682706.2567,675178.3998,508517.269,629753.5236,576342.1906,654905.2595,605753.662,929888.7976,849365.5952,781104.4074,885319.8064,815101.3879
8,2014,14036,32.7775,634.5,1174500,118101,1941480,604.9508622,644577,444272,1088849,101.784194,17819,100.63,2,9,74,70,0,0,0,0,258553,16.72,11.78,34.473138,3322.399545,361.541696,39.42,139.55,138.6763391,305,144,449,67.92873051,89070.2617,16744.55426,198.3747477,37.29299391,39837.7054,721619.4501,713872.7585,706228.7148,698685.9198,691242.993,448541.7013,653885.6085,632666.3711,679490.1786,629410.6407,938193.0993,871297.1352,834257.5477,908237.2139,836088.2513
